gene,log2FC,pval,mean_high,mean_low,padj
CYTH4,0.5549394085411663,0.0009825347436648415,7.987078913354978,7.4321395048138115,0.006029816057550922
C22orf34,0.5546797061204227,0.00014205113298648828,1.4185970601131097,0.863917353992687,0.0014224696112434575
SAMD9,0.5545956898538709,0.0013549066082086903,9.749663355048872,9.195067665195001,0.007694652988698295
FNBP1,0.5544991974977673,1.7515720226798655e-09,11.028999603464896,10.47450040596713,4.0861673043374573e-07
C6orf222,-0.5544033050948619,0.00047147966987499084,0.6363895608263778,1.1907928659212397,0.0034674305786511167
CLEC9A,0.5538920499336737,0.00021691655535707884,1.63893078865582,1.0850387387221463,0.0019241837451255343
PLXNC1,0.5536672796547943,0.0003269528685070832,7.1229708600646875,6.569303580409893,0.0026230702889650445
TGFB1I1,0.5532937527643682,7.429242953760641e-05,9.467676748146888,8.91438299538252,0.000883199809254814
SLC19A3,0.5530879673967668,0.009764530809459823,6.6247710579603085,6.071683090563542,0.03369841823829525
C3AR1,0.5528318600741713,0.005629186415860208,8.327717312953911,7.77488545287974,0.022247981427524075
FAM115C,0.5527730986217172,2.3275550331388357e-05,7.049864175323348,6.497091076701631,0.0003864128563796017
DGAT2,-0.5523614073672318,0.00039863761820027935,7.683733438316152,8.236094845683384,0.0030484152983106076
HIST2H2AC,-0.5522099138415393,0.00015953617235529404,2.842549337182667,3.3947592510242064,0.0015357707738575279
GUCY1A3,0.552114187706092,0.0024002479312568246,7.974149242258912,7.42203505455282,0.011854730159242877
DIO3,0.5520313092329165,0.005123487979375276,3.190753075808242,2.6387217665753253,0.02076060240755362
SLC10A4,-0.551937721850313,0.01085513642601915,3.2507351929879853,3.8026729148382983,0.03650829725156001
PDE7B,0.5519219629898977,0.00010693366434921231,6.061645283383957,5.509723320394059,0.0011488333808043665
REEP6,0.5518633979274759,0.0004913426986407122,6.911140365150313,6.359276967222837,0.0035790709228236467
MEIS3,0.5517008881430137,0.00521051990887892,6.00544814986102,5.453747261718006,0.021037664446660383
MLLT3,0.5515973504610479,0.000275028189074858,7.935134989337158,7.38353763887611,0.0023053342792121673
C9orf139,0.551552102378339,5.0622259185815216e-05,2.5175866981053683,1.9660345957270293,0.0006730774550368606
C6orf138,0.5514292715891242,0.000508051526700899,3.0943288726023415,2.542899601013217,0.003676964120765674
SYNPO,0.5512167977164051,2.4220583276954085e-05,11.535984134921915,10.98476733720551,0.00039915607048838164
SELPLG,0.5508979113043413,0.0005959206111580224,8.62659556333692,8.075697652032579,0.004152258315838462
HRH1,0.5505931067000347,0.0008643500626555862,8.366701722057217,7.816108615357182,0.005490212226125281
SEC14L2,0.5500529815271173,2.1489709940908287e-05,7.756275083743951,7.206222102216834,0.0003648579013880298
MYCNOS,-0.5496387347271021,0.005039119555431183,2.5208125813356235,3.0704513160627256,0.02050075937061764
TRIM47,0.5493605752532513,2.7496108273501207e-05,10.464374293546506,9.915013718293254,0.00043249789222145547
FAM198B,0.5492853261599695,1.8449761873823563e-05,9.23455331035571,8.68526798419574,0.00032459654509254914
SDC2,0.5492298954808028,0.000420855685284683,9.763142453417448,9.213912557936645,0.0031750653820952377
PARM1,0.5489171981799856,5.943934097309031e-06,7.575012992616465,7.026095794436479,0.00014350925831984156
FAM113B,0.5487466449231739,1.7864221531875706e-05,7.42719049022518,6.878443845302006,0.0003170899321907938
LCP2,0.5487228607851815,0.001910930739257126,8.309480971565794,7.760758110780612,0.009990118995714713
SLC16A1,-0.5486489372373633,4.969029164767822e-05,9.841461643721466,10.39011058095883,0.0006631401997527814
SLC22A18,0.548641476980201,5.572965292402281e-05,9.318069454277015,8.769427977296814,0.0007217532483592082
CCNJ,-0.5485161546366717,7.152656138800766e-10,7.227463330883466,7.775979485520137,2.0394152733536215e-07
CLCN1,-0.5484590204188327,0.0016540956641720678,1.2802429499395829,1.8287019703584155,0.008987453241234983
EVI2A,0.5483851715250649,0.00569141023846982,7.294823868394424,6.746438696869359,0.022439596600885292
PLB1,0.5477975045742172,3.320938670029687e-05,6.3092742685851615,5.761476764010944,0.0004946436262831118
APLNR,0.5476461926188909,0.0005252997942114653,7.615845962370524,7.068199769751633,0.003771366987777998
RYR3,0.5474982804595641,0.006630100359769685,3.8327412321461916,3.2852429516866275,0.025216280491751612
MBP,0.5473113871862658,1.7130318559764875e-06,9.886734267580087,9.33942288039382,5.838935717059895e-05
CCDC3,-0.5473082289516995,0.01422817456770897,9.62400501351117,10.171313242462869,0.044557304700096965
BTK,0.5471638567130723,0.0045069196017671915,6.492050685196026,5.944886828482954,0.018871281306886728
C13orf31,0.5470790422216991,7.319106421584871e-08,7.012540661155906,6.4654616189342065,5.895655096454217e-06
MYADM,0.5468670636103106,1.2855611808357327e-06,11.88949081953924,11.34262375592893,4.722399895982058e-05
POTEH,-0.5467992978642484,4.262235949573966e-06,0.4625316198134164,1.0093309176776648,0.0001114447516189187
DLGAP5,-0.5466511277015762,2.0812555275739485e-05,8.393653861920855,8.940304989622431,0.00035707347699914837
TBC1D8B,0.546461758644087,1.3010628100204733e-05,6.893783583412345,6.347321824768258,0.00025049293951123004
CA13,0.5464553772600729,2.336407056892461e-06,6.442637745008324,5.896182367748251,7.261051896705756e-05
CD244,0.5462674263914176,0.004793325267735297,3.149679552982385,2.6034121265909675,0.01977112847759734
ARHGEF10,0.5459192421503687,2.441567576396603e-06,8.898481839722907,8.352562597572538,7.522792174067268e-05
MFSD6L,-0.5458253693400987,0.0023578035726203317,6.588171890174726,7.133997259514825,0.011699786070436194
CXorf57,0.545694110101183,0.0026837654330302994,2.811677651166299,2.265983541065116,0.012817045748592387
C8orf85,0.5456425460235677,0.003181594193453805,5.7506172655693915,5.204974719545824,0.014512690832151015
ARHGAP31,0.5455179523480957,5.322181140744146e-06,8.449137559644338,7.903619607296243,0.00013114175559833622
RNF152,0.5453366175682479,0.0019459417988715074,6.286525472970089,5.741188855401841,0.010131870299457647
GNAQ,0.5449226094241766,9.788083399363767e-12,10.659784147181217,10.11486153775704,1.0342549535457137e-08
ZNF695,-0.5447164086875036,0.00027122702270871286,6.007435801140318,6.552152209827821,0.0022787890593623053
EMG1,-0.5445648559053851,1.5462586672999834e-07,9.076003416512448,9.620568272417833,1.0211560456143237e-05
TNFRSF1B,0.5435167223998647,5.163090562518495e-05,9.302868768596792,8.759352046196927,0.0006824473566925661
LAT2,0.5434781326430347,0.002066942198857475,7.446302368162586,6.902824235519551,0.010571891434532125
LOC100190940,-0.5433219682713433,0.0020451539175471915,0.44771229925035333,0.9910342675216965,0.010493316144215996
CNN2,0.5431927649402084,0.0005288131841060739,11.441306590914644,10.898113825974436,0.003793558796364778
ADORA3,0.5431452300033834,0.005446180123894876,7.569288543408865,7.026143313405481,0.021730282888832445
PDE1C,0.5430151888969112,0.006800835732511191,2.1610492227422453,1.618034033845334,0.02575657015878105
HOXD8,0.5430048768460942,0.0037168728331156394,8.632115098034372,8.089110221188278,0.016292383284835586
FKBP1B,-0.5429850437065662,5.572965292402281e-05,6.68067570554641,7.223660749252976,0.0007217532483592082
PRICKLE2,0.5425267796362112,1.1790281025215833e-05,8.219478646761125,7.676951867124914,0.00023350476081141345
FLI1,0.5422238211718682,5.18781106482813e-06,7.581148030440471,7.038924209268603,0.00012871360518992777
ARHGAP6,0.5422121775217565,0.0013298231488295827,5.860958729848601,5.318746552326845,0.007580962622159884
HSPB7,0.5421964675987851,0.007149785433116457,5.876396968455361,5.334200500856576,0.026717619250066764
LILRA2,0.5420322445842416,0.002607721985624127,4.598360933986686,4.056328689402444,0.012548221277194266
CETN4P,-0.541996297963286,4.01245516203942e-05,1.2232204405551867,1.7652167385184727,0.0005670789305721015
NFKBIZ,0.5418487568229828,0.0002167238550681261,8.382297919695892,7.840449162872909,0.001923424213729619
RECK,0.5413137355196103,6.975773384350458e-07,7.374354161237899,6.833040425718289,3.0414033325992062e-05
C4orf32,0.541278812112302,0.00014421599846760618,6.409089096341755,5.867810284229453,0.0014352088534479834
SCARA3,0.5408562721581056,0.001562205019899979,12.147020055542557,11.606163783384451,0.008594759195241445
POLN,0.5405966599777718,0.0006282208360130933,4.420400509261482,3.87980384928371,0.00432034107094303
COPZ2,0.5405493088677575,0.008749494010035027,6.518480038671277,5.97793072980352,0.030956699015611423
CPXM1,-0.5403181582834335,0.001450660041055165,10.413268245908647,10.95358640419208,0.008120350987059499
COL4A4,0.5400522250652209,0.0028314723360662857,5.03332348462333,4.493271259558109,0.013302863214213896
FOXP2,0.5399104292728416,0.0009339537748139306,1.9513468486258174,1.4114364193529758,0.005817133029466934
C9orf95,0.5398884364090417,1.7973856377821385e-08,7.934519476168453,7.394631039759411,2.22665091113659e-06
SPATA13,0.5398379559039741,1.1887650399299308e-05,8.30462121628339,7.764783260379416,0.00023491514204907973
PHYHIP,0.5397469165791158,0.00014631639922496975,3.943071594990105,3.403324678410989,0.0014488872542878343
LPAR6,0.539622784684255,0.00022929261254279361,8.280146283122646,7.740523498438391,0.002008182934717797
TPRXL,-0.5392268699183624,0.006960128225900618,4.749008397899559,5.288235267817922,0.026161285482706173
KAT2B,0.5391009470882917,1.7372237015116112e-07,8.848927828561987,8.309826881473695,1.1265613483845873e-05
BHLHE41,0.5386230002828274,0.0023160474714255543,12.576528295157706,12.037905294874879,0.011530809514749786
AQP1,0.5385036343795893,0.00010614959521741822,9.727739165436928,9.189235531057339,0.0011438303412660369
NLRP12,0.5380563931512223,0.0003246330518385265,2.7124722136764,2.174415820525178,0.0026085774102491913
GNG4,0.5376913354277395,0.011750616179906187,6.058302702943853,5.520611367516113,0.038665748019720614
LRRN4CL,0.5374086715787234,0.0037168728331156394,5.883839937970977,5.346431266392254,0.016292383284835586
PION,0.5373787988644949,7.278888767238144e-06,7.841357143350304,7.3039783444858095,0.0001657169568135599
FIGF,0.5373471674769916,0.0007996118396817066,1.7187393430337012,1.1813921755567096,0.005176101102888299
RAB38,-0.537309597248786,0.0016611352991467328,6.420395313907061,6.957704911155847,0.009005525708019164
ADAM19,0.537044455051733,0.00010537095330545003,8.088626620210913,7.55158216515918,0.0011381710368164755
HOXB7,-0.5368312213535837,0.0014687258796637142,8.003576305347824,8.540407526701408,0.008208687920472713
CDYL2,0.5368206716148958,7.263686903462914e-05,5.441985034210438,4.905164362595542,0.000866960849481092
IL16,0.5367027308595089,0.00022135935504567233,7.910938996787998,7.374236265928489,0.001955867237917074
STAT4,0.5365233840766166,0.010125484697024822,4.2507090296294034,3.714185645552787,0.034624801373054806
CASS4,0.5362866156247419,0.000142144015597729,5.525227288867561,4.988940673242819,0.0014224696112434575
COL5A3,0.5362033131833615,0.011338477356921263,7.80210261990838,7.265899306725019,0.03764055974170701
KIFC3,0.536075671148966,3.012854245283803e-06,8.607746608458012,8.071670937309046,8.714959872469075e-05
RPL18A,-0.5360300578702812,0.0001331622554557273,9.77041479491746,10.306444852787742,0.0013544697592022816
ROR1,0.5356390333514423,0.00036485626927730953,7.631992252686329,7.096353219334887,0.002858226413008422
GNRH1,0.5356057834406291,0.0003137143721924315,3.9765958728665023,3.440990089425873,0.002544131497829637
MMP28,0.5354972522232258,0.011280660242395069,5.768973502322278,5.233476250099052,0.03749019425238531
C1QTNF7,0.5353385051949386,0.012678789539379143,5.625537445536163,5.090198940341224,0.040888527198539956
PTPRE,0.5350735704870404,2.4767274437288294e-08,8.226460107640674,7.691386537153634,2.815788295677276e-06
GPR156,-0.5349419650034184,0.0008155913426601603,4.960662154607296,5.495604119610714,0.0052586027595852335
RCSD1,0.5348309702418064,9.860168050913648e-05,7.075897283309355,6.541066313067549,0.0010852830802607957
FABP5,-0.5346317867409933,0.005754243952521282,4.415019352347366,4.94965113908836,0.022632726137369132
GIMAP7,0.5344880354351407,0.0003905921071679945,6.31260159943858,5.778113564003439,0.0030009435504955886
LOC100133985,-0.534422662253971,0.0016011073554328856,5.084362658188277,5.618785320442248,0.00875515720719663
RPS3A,-0.5340982281436588,1.0157362111126827e-06,11.704017121172244,12.238115349315903,4.0012433246090176e-05
MYLK3,-0.533961748009383,0.0070733727645165435,4.486218543572927,5.02018029158231,0.02649270120287962
LOC144486,-0.5338522326495037,3.675794706170665e-05,4.120812393872648,4.654664626522152,0.0005290729191261512
TLR4,0.5338501784525773,0.0005252997942114653,7.666438479089327,7.132588300636749,0.003771366987777998
MTUS2,0.5337761361084778,0.003912725041561077,3.740556799361037,3.2067806632525593,0.016940053005919893
KIAA1409,-0.5337517538243048,0.0008208801273279707,4.706315304267783,5.240067058092088,0.0052794377827398275
DPP7,0.5337101954542884,0.0001274744758320002,10.94175456749018,10.408044372035892,0.0013107178073097992
KIAA1432,0.5333001161274904,2.6894986982832897e-11,9.091832330372666,8.558532214245176,1.8581332737408745e-08
RPS7,-0.5332612192859933,1.6677691019705788e-06,11.115521493103405,11.648782712389398,5.739106585957377e-05
KCNJ2,0.533250162378808,1.2904497934348124e-05,6.342483436783715,5.809233274404907,0.00024951937179192176
F3,0.533084632389019,0.00020772497310802754,7.964212260769527,7.431127628380508,0.001868484572828993
CETP,0.5327172011489703,0.0044558628602405295,2.961825300506633,2.429108099357663,0.018708286731938185
CD44,0.5324985393693069,0.00023583053185505934,10.677728663230328,10.14523012386102,0.002043523320652403
HIST1H3C,-0.5323804395332603,0.0019671708713530937,1.8139156351194963,2.3462960746527566,0.010207755434158283
PPFIA3,0.5321621944567685,0.0026542609179455645,7.149351920165055,6.617189725708286,0.012700716267729402
CDC7,-0.5321043263783327,2.0646468518118092e-05,7.632859870702463,8.164964197080796,0.000354901927264072
NRGN,-0.532011868607543,0.006245879810108789,7.4154173556130125,7.9474292242205555,0.024117527736239076
GALNT10,0.5318844617820897,1.3208070384945752e-06,9.58585154609312,9.053967084311031,4.8027645409874605e-05
ACBD7,-0.5316964984973884,0.0011658875155270544,7.740677391350263,8.272373889847652,0.006855265938269224
SNHG6,-0.5316365956733655,3.462749286214349e-06,10.013948245771893,10.545584841445258,9.658597116190737e-05
PRSS3,-0.5316339241533496,0.00879484074175752,3.105203276108783,3.6368372002621325,0.03105866356539148
IFI16,0.5315875509772319,0.00010931878904738487,11.774074499724554,11.242486948747322,0.0011674752720916616
ALDH1A3,0.5315056120593686,0.015026548952494553,7.421915296553673,6.890409684494305,0.04633852340492011
C1orf59,-0.5306051568412533,4.194383324375977e-05,7.676991921997199,8.207597078838452,0.0005831556320105703
NRADDP,-0.5304731844486756,0.002487241936360164,3.3874974221881238,3.9179706066367994,0.012147451577715506
ZCCHC24,0.5303996326537419,0.000101557931397107,8.882820569230958,8.352420936577216,0.0011076412396394857
CLCNKB,-0.5303908325640725,0.005312459691939633,4.137375971453079,4.667766804017152,0.021377175951234683
ENGASE,0.5299012151993896,7.846987962749686e-08,8.514856645401498,7.984955430202108,6.264686434438782e-06
CDC6,-0.5298924610340281,8.461742552385364e-07,7.928255192633004,8.458147653667032,3.5022200213845975e-05
ZNF648,-0.5298424690141887,0.010236904863921144,2.3804377073515313,2.91028017636572,0.034912762876517095
TIMELESS,-0.5298384140320032,2.834171895058623e-06,9.75942886613503,10.289267280167033,8.359643637264046e-05
HLA-C,0.5298154146436218,0.0029498002025154747,14.127060978680362,13.59724556403674,0.01372371433250077
MGC72080,-0.5296054547147717,8.185339464004699e-06,7.694466991229469,8.224072445944241,0.0001808527094611518
EHF,0.5295148487907948,0.00012201623561071619,10.985047520387882,10.455532671597087,0.0012705957334929246
STIM1,0.5295124897859562,2.7731378361358172e-08,10.45820971282212,9.928697223036163,3.0190227242731928e-06
TPPP,0.529314096941035,0.012237856980423687,7.3560049387136095,6.8266908417725745,0.03977358873518196
CHN2,0.5290806391048974,0.0009762868407878115,6.846015279321566,6.316934640216669,0.006005835794887486
YEATS4,-0.5289025179784996,9.483180345710044e-10,8.88907664824589,9.41797916622439,2.4687879499998483e-07
GPR18,0.528868459288593,0.0008755461723257233,3.3202807131679672,2.791412253879374,0.005539780166779488
UGT2B7,-0.5287554517132227,0.00879445948960062,6.569723156736139,7.098478608449362,0.03105866356539148
H6PD,0.5285918821399136,2.6021370025337874e-07,11.660813234817583,11.13222135267767,1.488604680780714e-05
KIAA1529,0.528536183502637,0.002607721985624127,6.746525934379838,6.217989750877201,0.012548221277194266
DRP2,0.5284218590359409,0.0009731744010279616,4.220969260861537,3.692547401825596,0.005992845994400163
LAIR1,0.5282133357910297,0.006960128225900618,8.77727417400552,8.24906083821449,0.026161285482706173
SMARCD3,0.5279643817554209,0.0009158000546414057,10.669787838860383,10.141823457104962,0.005725901977557804
CACNA1H,0.5279537091632145,0.00043827238795939505,7.253895486364696,6.725941777201482,0.0032734664885299847
TBC1D2,0.5276031837511912,8.822354101193974e-05,9.180703532439646,8.653100348688454,0.0010055580375618487
CHST3,0.5272529337214618,0.00024084832934909086,9.059918270829469,8.532665337108007,0.002073003612888222
APOD,0.5271960564160745,0.0025923755731867767,7.575573585757138,7.048377529341064,0.012514604251855434
TAGLN3,-0.5271350376920194,0.0006111225748792522,0.6979444905096945,1.225079528201714,0.004228958896418999
TGM7,-0.5269930547576107,0.01099747574558222,1.2538317670563686,1.7808248218139793,0.036799330748961696
SYNGR1,0.5267631231365613,0.0006535068683654208,8.3891140964181,7.862350973281538,0.00445162831871371
LILRA1,0.5266262774530115,0.0010194639433542473,2.6527520296875737,2.1261257522345622,0.006196939252010663
LOC441204,-0.5266174740524665,0.003275080672559418,5.827170367868843,6.353787841921309,0.014811247261124075
LMNA,0.5266066763030288,1.2083263390156537e-08,12.856892287657203,12.330285611354174,1.6920663257888322e-06
PLK2,0.5265222053926912,0.001115534276701901,9.30523055982597,8.77870835443328,0.006633016290101373
CD93,0.5259901630508779,8.539622386942346e-07,9.466970714133778,8.9409805510829,3.5022200213845975e-05
SPARCL1,0.5256722286267799,1.4586729499771372e-05,10.781271806165774,10.255599577538995,0.00027322358915995114
SASH3,0.5255059603719783,0.008657922969452293,7.891913937221051,7.3664079768490724,0.030705285350497834
MS4A7,0.5253080077781069,0.0014327992116038516,8.218453170801737,7.6931451630236305,0.008040416194326768
SHROOM2,0.5252636180142574,6.059362676776322e-05,8.920704011610066,8.395440393595809,0.0007644171789194111
DLGAP2,0.5252035649667322,7.259240380555515e-05,1.7740259682696098,1.2488224033028776,0.000866960849481092
FBP1,0.5250768653848086,0.0030018797650681953,8.084734120161217,7.5596572547764085,0.013915552572882578
CHRNA6,0.5248825997702666,0.0054427620703755885,2.86021059712462,2.3353279973543533,0.021730282888832445
GOLGA8B,0.5248660678096204,0.0024289315168715747,8.46552766036131,7.94066159255169,0.011950396285281866
LOC100192378,0.5248475171128051,0.010999833170420309,1.7577270068765731,1.232879489763768,0.036799330748961696
C12orf60,-0.5247762907322882,3.9425209863530895e-06,4.284474085131972,4.80925037586426,0.00010522957574719248
TBXAS1,0.5242600327286215,0.0006492278384052214,7.365116369283856,6.840856336555235,0.004429198504091528
NAALAD2,0.5241321383110096,0.0005900376240684618,4.293724328772548,3.7695921904615384,0.004128884238855387
MURC,-0.523352936190002,0.00026934418990145543,3.961788563681065,4.485141499871067,0.0022672181297077603
PCDHGA9,0.52324226017363,0.007746904012288133,5.758737970801584,5.235495710627954,0.02834745096205576
SP140L,0.5227216399658854,0.00023417984798849366,8.466406837239434,7.943685197273549,0.0020351101158284043
IL3RA,0.5226104737059014,1.8749344259988175e-05,5.4020766671018885,4.879466193395987,0.0003289008505294605
P2RY1,0.5225913551870356,0.0011732499131114375,4.768345485421678,4.245754130234642,0.0068917881586725805
GPRASP1,0.5224229592157332,0.00011937047532931256,6.1840306137954455,5.661607654579712,0.001250399166388328
SRPX2,0.5220829084363432,0.0006665018382664882,7.379685545188873,6.85760263675253,0.004519581925549614
C13orf18,0.5220665585080155,0.00012291037327395244,6.3123730600046395,5.790306501496624,0.00127768462680556
ARAP2,0.5217694754221833,6.979065594887028e-06,8.268547902736527,7.746778427314344,0.00016051850868240166
GPR88,0.5217165639849797,0.0037576003527892755,2.6179888188092493,2.0962722548242696,0.016431594467791952
HEY2,-0.5217053403304757,0.005722754202513132,8.596510057834914,9.11821539816539,0.022528563168911546
POTEF,-0.5215576310418903,0.00515307431114771,3.9703107558783213,4.491868386920212,0.02084320510046078
PON1,-0.5214703642566931,0.01273636240159898,3.0952299286045104,3.6167002928612035,0.04106583681306721
TMC8,0.5212901481544447,0.00023254001078152665,7.952696204511429,7.431406056356984,0.0020287111285422843
C1QC,0.5212786008237611,0.014586311787757772,11.949340597589687,11.428061996765926,0.04537037552268274
LOC285205,-0.5209946739797395,0.007788257057442569,3.4250398599052696,3.946034533885009,0.028463979963955416
GPR17,-0.5209504405764491,0.009244078102602473,3.1245787409450902,3.6455291815215394,0.032312001353774704
RND1,-0.5209360977991926,0.00032026959925270657,4.476752817385746,4.997688915184939,0.002584457687051378
PDE4B,0.5208984297703418,0.0013464973662150948,7.654565921303293,7.133667491532951,0.007661429264910278
ADCY7,0.5208969050229282,1.0874081426272e-07,9.363217830467887,8.842320925444959,7.751235105560473e-06
TNFRSF10A,0.5208957254662492,2.4413828114554457e-05,6.2819767594747935,5.761081034008544,0.0004004997706410622
SOCS2,0.5208163749819787,8.37418119584418e-05,6.1616181507357926,5.640801775753814,0.0009673660245720193
LOC100190986,0.5203808735280582,2.2544895055566172e-05,8.009845529024831,7.489464655496773,0.0003784803269935843
ASF1B,-0.5202644950956277,0.00011175404197100606,9.766372176807673,10.2866366719033,0.0011885363267763066
PITPNM3,0.5199825290630979,6.920535466404685e-06,8.987117736695016,8.467135207631918,0.00016051850868240166
CXorf64,0.5199587683648905,0.005722391800317128,1.336678930104915,0.8167201617400244,0.022528563168911546
CCNB2,-0.5199540017949662,9.353376979131747e-06,9.470714361382422,9.990668363177388,0.00019789718571983932
C1QA,0.519718959663626,0.01617872321881393,11.165281903316547,10.645562943652921,0.04922398461713324
SIGLECP3,-0.5196567221628454,0.01563129845786729,2.2145235999738984,2.734180322136744,0.04785148793806594
MYL6B,-0.5195651855059626,6.395736671992965e-09,9.371457631389713,9.891022816895676,1.025773373562586e-06
TP53I3,-0.5194747747147392,1.7438604239225974e-06,8.833019977558589,9.352494752273328,5.910370716022947e-05
PSRC1,-0.5193705038181893,9.97408529393661e-07,8.415417277512208,8.934787781330398,3.9463544963652714e-05
RPS26P11,-0.519364191422637,3.012854245283803e-06,1.9536414791451484,2.4730056705677854,8.714959872469075e-05
C11orf9,-0.5191664369779048,0.011750616179906187,10.288386528501649,10.807552965479553,0.038665748019720614
FAM129B,0.5190292552856643,3.2665313054315054e-08,12.449249361065815,11.930220105780151,3.451570696439184e-06
SGPP1,0.5183725874161338,2.9287780438400187e-05,8.042658771251544,7.52428618383541,0.00045314074075364564
BCL3,0.5180656429782164,7.65554102011221e-05,11.157404599866728,10.639338956888512,0.000904118891152371
P2RY8,0.5179875704810195,0.001681600286166511,5.487759754741833,4.969772184260814,0.009081956085510835
CD274,0.5179378837298589,0.0021045659057575103,4.47277279366616,3.9548349099363014,0.010703374112435491
GIMAP4,0.5179324769414979,0.0008369380001907237,8.47492475900885,7.956992282067352,0.005361596753718249
PDE5A,0.5179100678028234,4.602553221827923e-06,6.905324182763849,6.387414114961025,0.00011793960559728244
TSPAN5,0.5178629386778608,0.0001401000923828877,5.713499222932222,5.195636284254361,0.0014075044516072774
RAMP1,0.5176709011507805,0.004687351636889189,7.440235763533216,6.922564862382435,0.019440983018573194
FAM83C,-0.5174369630866898,0.00015095459265336857,0.599764060131304,1.1172010232179939,0.0014793220664661535
AIM1,0.5173646082996228,5.530630773141984e-05,8.757880387320395,8.240515779020772,0.0007188619434005027
FUT9,0.5173076336956548,0.0071907285463270266,2.0776542306232177,1.560346596927563,0.026825972352579934
LOH12CR2,-0.5170953793019457,3.618951571488951e-05,5.366743712281833,5.883839091583779,0.0005246749562441971
TNFAIP8L3,0.5169765316848167,0.0020056047057582446,5.320091482870016,4.803114951185199,0.010346547194007854
FAM155A,0.5168547882860057,0.0032845593569343517,4.542496673077584,4.025641884791578,0.014850374963154231
ELAVL2,0.5168156509429862,0.006307021748102796,2.3579357760699247,1.8411201251269385,0.02430301449000236
MYO5A,0.5166727448473232,3.4284662033556735e-07,8.862776102585062,8.34610335773774,1.795496746672827e-05
C6orf129,-0.51642729138484,2.5808966582144152e-05,8.809243014525414,9.325670305910254,0.00041541798092746904
TTC16,0.5163751604599556,0.009969360088159228,4.563829211867626,4.04745405140767,0.03425394324093424
MPDZ,0.5162604360699703,1.169367315371155e-05,8.640489562050144,8.124229125980174,0.0002326173320710084
C8orf80,0.5160573228178622,0.007226926584761834,3.5105030871289182,2.994445764311056,0.026933089746655293
CABP4,0.515820716963217,0.014585913978278934,4.0361534420593665,3.5203327250961496,0.04537037552268274
ENC1,0.5155366930065686,0.0002927595245057057,10.187909746581838,9.672373053575269,0.0024156358928323343
FBLN5,0.515460565092372,0.00044422591175548716,10.038539383627754,9.523078818535382,0.0033055634021805368
CD37,0.5154281479473717,0.0009888196526099918,8.626592653595054,8.111164505647682,0.006058038001307395
LENG8,0.5147976026618029,2.315903333705024e-06,11.871861740992166,11.357064138330363,7.261051896705756e-05
ABCB4,0.5146504915050554,5.968037370527007e-05,3.1116497536202483,2.596999262115193,0.0007565550831812041
TC2N,0.5146380574910445,4.04583672420693e-06,10.399925138126644,9.8852870806356,0.00010671859776347884
CHRFAM7A,0.5143644390277555,0.002079414322822169,4.217285408540337,3.7029209695125815,0.01060548537219041
EXOSC1,-0.5142466976094724,3.8257613781920544e-11,8.589776907531204,9.104023605140677,2.3840946773671848e-08
SETD7,0.514197221539666,1.169367315371155e-05,9.63204356207658,9.117846340536914,0.0002326173320710084
NCAPD2,-0.5141409143439759,1.9733278386979795e-08,11.543402334782968,12.057543249126944,2.3631258644354534e-06
TMC7,-0.5141205716017767,0.00021980394404818554,4.920565654573917,5.434686226175693,0.0019440365568377928
RNASE6,0.5139998174478961,0.0049841291734062055,8.055525655236762,7.541525837788866,0.020338462594705967
C12orf61,-0.5138606355542201,2.336407056892461e-06,4.324718000360104,4.838578635914324,7.261051896705756e-05
SPTBN4,0.5134491240470993,0.007265794223319212,5.779737524431463,5.266288400384363,0.027027430448018846
ZCCHC6,0.513225833935941,2.568109282466978e-12,8.760426082649351,8.24720024871341,4.193722458268575e-09
C20orf199,-0.5130798369875311,3.8216342417279536e-05,10.669402385167981,11.182482222155512,0.0005448255228901527
AOC3,0.5130605272992659,0.014017036046964271,6.738390683219571,6.225330155920305,0.04414235948660926
TINAGL1,0.5129026685912539,0.001226001811653806,9.300577648750249,8.787674980158995,0.007127077845546057
NAPRT1,0.512633613223116,0.0031266763468194413,10.04509974337261,9.532466130149494,0.014331331262545962
FIBIN,0.5123368638669703,0.0047666622084498395,7.677970540976045,7.165633677109074,0.019688101460194177
GPR123,0.5122531130237273,0.011945158342146184,1.9101718439045652,1.3979187308808378,0.03913384630676125
RPS27,-0.5122344791178683,0.005476303218614918,7.437019303440885,7.9492537825587535,0.02180204670123665
EPHA1,-0.5121582870838601,0.004820208574901763,9.15123357942463,9.66339186650849,0.019854484437275936
HMHA1,0.5121385486717127,5.405447653342629e-05,8.903269336059385,8.391130787387672,0.0007113410710402465
MLF1IP,-0.511904122071341,2.9287780438400187e-05,8.042885739518084,8.554789861589425,0.00045314074075364564
E2F5,-0.5118433104608027,5.5869831470330634e-08,8.742273489331497,9.2541167997923,4.9437920330125575e-06
AASS,0.511723924639905,0.004117905594001672,6.985623274217134,6.473899349577229,0.017586766092499297
ABCD2,0.511718032931592,0.0009095871910837356,2.350670530373913,1.8389524974423208,0.005699221201864889
MAN1C1,0.5116231042634602,7.048368260345569e-05,7.809403126854636,7.2977800225911755,0.0008480230345652207
KLK7,0.5114913375446903,0.008212794079593832,12.342823591798838,11.831332254254148,0.029552568119339748
