gene,logrank_p_value,logrank_test_statistic,cox_p_unadjusted,cox_hr_unadjusted,cox_hr_ci_lower_unadjusted,cox_hr_ci_upper_unadjusted,cox_p_adjusted,cox_hr_adjusted,cox_hr_ci_lower_adjusted,cox_hr_ci_upper_adjusted,high_group_n,low_group_n,high_group_events,low_group_events,median_survival_high,median_survival_low,expression_mean,expression_std,age_mean_high,age_mean_low,age_difference_p_value,has_age_data,cox_p_adjusted_fdr
RASGRP4|115727,0.002657501636885774,9.028859982723512,0.0003851332798966397,1.0044274144150371,1.0019806556507098,1.006880147973805,0.0001264842707824319,1.0047962405052318,1.002340997984559,1.0072574971626578,118,118,75,74,1155.0,1484.0,55.39115254237288,51.772733488747264,58.55084745762712,60.110169491525426,0.28343511048704406,True,0.07645689176625901
GPR112|139378,0.3657144738161989,0.8181743855253756,7.633002494021852e-05,1.4697441676030014,1.2144393012521646,1.7787203658312019,0.00012904275533039722,1.450729341916815,1.1991099191801384,1.755148206043841,295,218,179,126,1348.0,1448.0,0.21257525423728812,0.6278124664460079,59.2,58.95871559633027,0.806025957468718,True,0.07645689176625901
CATSPERG|57828,0.020976378966642718,5.328753766884236,0.00020069532567599984,1.004819654225307,1.002276154627621,1.0073696085213049,0.00013331643931154818,1.0046686296023783,1.0022706916313127,1.007072304652819,118,118,74,68,1249.0,1484.0,42.905300677966096,57.64694629032596,59.728813559322035,59.09322033898305,0.6548952095812275,True,0.07645689176625901
RPL23P8|222901,0.0493407611249285,3.8637218708355885,1.961528538517743e-05,1.036604215732123,1.0196360757728957,1.0538547287659374,0.0001340179193522359,1.0337427313094836,1.016285438520136,1.0514998975989145,118,118,75,67,1319.0,1451.0,6.094716610169492,8.24216767012648,59.28813559322034,58.21186440677966,0.44036925205860167,True,0.07645689176625901
RNF175|285533,0.06881994301965633,3.3109441281865117,3.128206092534139e-05,1.0137443391303649,1.0072514914480073,1.0202790403829423,0.00013774243346672036,1.0125368809220845,1.006071773021731,1.0190435341885677,118,118,77,69,1162.0,1470.0,11.254980000000002,17.719676572200022,59.88135593220339,58.20338983050848,0.2395870805129321,True,0.07645689176625901
OR7G3|390883,0.4563595109062628,0.5548086521210036,0.0018746514140686045,1.449099885864497,1.146971237369192,1.8308135468409972,0.00014346667500613567,1.5677171384806152,1.243393314906487,1.9766368347176528,295,232,179,137,1348.0,1384.0,0.22698033898305084,0.6206254628923658,59.2,60.1551724137931,0.31749531025276106,True,0.07645689176625901
TEX261|113419,0.0018686353249157035,9.674299205496963,0.00018486515609190428,1.000326784844855,1.000155465700626,1.000498133334771,0.00014392954954512249,1.0003246163022619,1.0001572305179676,1.0004920301001525,118,118,75,65,1064.0,1720.0,2937.4111891525426,858.6616270725575,60.09322033898305,58.20338983050848,0.18998921697228982,True,0.07645689176625901
CDSN|1041,0.021676697366393473,5.271550467717104,1.5699440620413968e-05,1.0010326898219644,1.0005638834654362,1.0015017158340322,0.00015346397659837013,1.0008758404699114,1.0004222609479925,1.0013296256393762,118,118,79,66,1162.0,1451.0,156.77063762711865,216.01922626790997,59.07627118644068,59.101694915254235,0.9856870765682115,True,0.07789528564947237
FAM38B|63895,0.17341932251187622,1.8531340743494158,0.0001234915008694235,1.002301510590342,1.001125863098784,1.0034785386745657,0.00015435506915579584,1.002313433286758,1.0011144840789834,1.0035138183734713,118,118,75,66,1161.0,1448.0,65.02579762711865,114.50501708953506,59.559322033898304,59.45762711864407,0.9436691535666257,True,0.07789528564947237
UNC5B|219699,0.0079265714988112,7.049989522899346,0.0002458732737189382,1.00013346833374,1.0000621196923731,1.0002048220654192,0.00016231330730667796,1.000139862829404,1.0000671755037651,1.0002125554381354,118,118,82,66,1187.0,1483.0,2117.931088474576,1642.59606275711,59.42372881355932,58.99152542372882,0.7628511593834522,True,0.07833958542986033
AGPS|8540,0.0937859017965919,2.808159780130785,0.004074640528964758,1.0004476202003687,1.0001421596719369,1.0007531740216726,0.0001667119392179299,1.0005537509209326,1.0002654252122152,1.0008421597393047,118,118,71,67,1259.0,1448.0,806.4009033898305,416.8700765981473,58.355932203389834,60.567796610169495,0.11807151886340364,True,0.07833958542986033
ZNF146|7705,0.09404045680842439,2.8038124131377615,7.498928224827384e-05,1.0002160684989874,1.0001091182355055,1.00032303019958,0.0001738784955383619,1.0001990195685972,1.0000951127124909,1.0003029372203116,118,118,71,69,1163.0,1369.0,2789.7410996610174,1553.433182949484,60.41525423728814,58.82203389830509,0.2671888284594954,True,0.07833958542986033
CACNA1C|775,0.00684630442691546,7.312855657524553,9.105839405398586e-05,1.0010144897807887,1.0005062519929684,1.0015229857435564,0.00017447616543484973,1.0009746847484806,1.0004655972051453,1.00148403134133,118,118,79,65,1157.0,1484.0,129.38307220338984,215.8314766882421,60.652542372881356,58.728813559322035,0.18294810685968288,True,0.07833958542986033
HTR2A|3356,0.3773395171650288,0.7793515992033934,0.0005031293541566831,1.0562782679835847,1.0241950365087757,1.0893665167697204,0.00017463991599840062,1.0627658394534663,1.0295117802787996,1.0970940315062363,118,118,73,73,1249.0,1329.0,2.2898925423728813,3.8498838171017917,58.686440677966104,58.94915254237288,0.8569275668252062,True,0.07833958542986033
LOC254312|254312,0.9076337342947067,0.013461506123891947,0.00023514638739805804,4.1313028563499445,1.939875782812234,8.798327935277513,0.0001897104054566318,4.290788428741297,1.9969753442914908,9.21937538830867,295,287,179,174,1348.0,1354.0,0.023017627118644066,0.19330283428509232,59.2,59.198606271777,0.9987610163686307,True,0.08146019319662845
WASF2|10163,0.0013988909328389847,10.20725687856634,0.00019540198858485723,1.0001101540838848,1.000052191623429,1.000168119903812,0.0001937579862415567,1.00010817296469,1.0000512855270505,1.000165063638344,118,118,76,67,1189.0,1579.0,5523.2594867796615,2285.320727845486,60.07627118644068,58.389830508474574,0.2301284612153306,True,0.08146019319662845
NID2|22795,0.2960716112485228,1.0918050623062374,0.00202305739989888,1.000200426781216,1.0000731622066923,1.0003277075508266,0.0001995974504844384,1.0002511280051625,1.000118790940278,1.0003834825810656,118,118,77,68,1229.0,1348.0,664.3104247457627,836.2021239025413,58.94915254237288,60.389830508474574,0.3134808942434537,True,0.08146019319662845
MFAP4|4239,0.013569537295784391,6.093300551924828,3.2107660032725424e-05,1.000127393226172,1.0000673413144894,1.0001874487438438,0.00020360147680772747,1.0001163693363762,1.0000549652062944,1.000177777236718,118,118,77,64,1155.0,1484.0,1309.3571769491525,2082.6101920755923,61.186440677966104,57.8728813559322,0.020975417302171014,True,0.08146019319662845
KLF13|51621,0.043810856656180355,4.063836502723248,2.821206320709813e-05,1.0001350563852667,1.0000718398940804,1.0001982768724906,0.0002041934226617393,1.000119317548221,1.0000563452558966,1.0001822938058316,118,118,76,71,1278.0,1470.0,2351.4879688135593,1645.8742550733948,59.610169491525426,58.67796610169491,0.5193239195936101,True,0.08146019319662845
